sku,attribute_set_code,product_type,categories,product_websites,name,short_description,product_online,tax_class_name,visibility,price,url_key,meta_title,meta_keywords,new_from_date,new_to_date,is_in_stock,qty
1047569,Default,simple,"Mobileland/Mobilni tel. i oprema,Mobileland/Mobilni tel. i oprema/Zaštite za ekran",base,"Zaštitno staklo Tempered glass za Samsung A605 Galaxy A60","Moguce je da slika ne odgovara opisanom proizvodu",1,Taxable Goods,"Catalog, Search",4.90,1047569,"Zaštitno staklo Tempered glass za Samsung A605 Galaxy A60","Zaštitno,staklo,Tempered,glass,za,Samsung,A605,Galaxy,A60",7/16/2019,8/16/2019,1,150
1047570,Default,simple,"Mobileland/Mobilni tel. i oprema,Mobileland/Mobilni tel. i oprema/Zaštite za ekran",base,"Zaštitno staklo Tempered Glass za Samsung A202F Galaxy A20e","Moguce je da slika ne odgovara opisanom proizvodu",1,Taxable Goods,"Catalog, Search",4.90,1047570,"Zaštitno staklo Tempered Glass za Samsung A202F Galaxy A20e","Zaštitno,staklo,Tempered,Glass,za,Samsung,A202F,Galaxy,A20e",9/3/2019,10/3/2019,1,143
1047571,Default,simple,"Mobileland/Mobilni tel. i oprema,Mobileland/Mobilni tel. i oprema/Zaštite za ekran",base,"Zaštitno staklo Tempered glass za Samsung Galaxy A8s","Moguce je da slika ne odgovara opisanom proizvodu",1,Taxable Goods,"Catalog, Search",4.90,1047571,"Zaštitno staklo Tempered glass za Samsung Galaxy A8s","Zaštitno,staklo,Tempered,glass,za,Samsung,Galaxy,A8s",7/16/2019,8/16/2019,1,50
1047572,Default,simple,"Mobileland/Mobilni tel. i oprema,Mobileland/Mobilni tel. i oprema/Zaštite za ekran",base,"Zaštitno staklo Tempered glass za Samsung Galaxy A6s","Moguce je da slika ne odgovara opisanom proizvodu",1,Taxable Goods,"Catalog, Search",4.90,1047572,"Zaštitno staklo Tempered glass za Samsung Galaxy A6s","Zaštitno,staklo,Tempered,glass,za,Samsung,Galaxy,A6s",7/16/2019,8/16/2019,1,50
1047573,Default,simple,"Mobileland/Mobilni tel. i oprema,Mobileland/Mobilni tel. i oprema/Zaštite za ekran",base,"Zaštitno staklo Tempered glass za Huawei Mate 9","Moguce je da slika ne odgovara opisanom proizvodu",1,Taxable Goods,"Catalog, Search",4.90,1047573,"Zaštitno staklo Tempered glass za Huawei Mate 9","Zaštitno,staklo,Tempered,glass,za,Huawei,Mate,9",7/11/2019,8/11/2019,1,10
1047574,Default,simple,"Mobileland/Mobilni tel. i oprema,Mobileland/Mobilni tel. i oprema/Zaštite za ekran",base,"Zaštitno staklo Tempered glass za Xiaomi Redmi Note 7","Moguce je da slika ne odgovara opisanom proizvodu",1,Taxable Goods,"Catalog, Search",4.90,1047574,"Zaštitno staklo Tempered glass za Xiaomi Redmi Note 7","Zaštitno,staklo,Tempered,glass,za,Xiaomi,Redmi,Note,7",7/11/2019,8/11/2019,1,140
1047575,Default,simple,"Mobileland/Mobilni tel. i oprema,Mobileland/Mobilni tel. i oprema/Zaštite za ekran",base,"Zaštitno staklo Tempered glass za Nokia 8.1 (Nokia X7)","Moguce je da slika ne odgovara opisanom proizvodu",1,Taxable Goods,"Catalog, Search",4.90,1047575,"Zaštitno staklo Tempered glass za Nokia 8.1 (Nokia X7)","Zaštitno,staklo,Tempered,glass,za,Nokia,8.1,(Nokia,X7)",7/16/2019,8/16/2019,1,49
1047576,Default,simple,"Mobileland/Mobilni tel. i oprema,Mobileland/Mobilni tel. i oprema/Zaštite za ekran",base,"Zaštitno staklo Tempered glass za Nokia 3.1 Plus","Moguce je da slika ne odgovara opisanom proizvodu",1,Taxable Goods,"Catalog, Search",4.90,1047576,"Zaštitno staklo Tempered glass za Nokia 3.1 Plus","Zaštitno,staklo,Tempered,glass,za,Nokia,3.1,Plus",7/16/2019,8/16/2019,1,41
1047577,Default,simple,"Mobileland/Mobilni tel. i oprema,Mobileland/Mobilni tel. i oprema/Zaštite za ekran",base,"Zaštitno staklo Tempered glass za Nokia 7.1","Moguce je da slika ne odgovara opisanom proizvodu",1,Taxable Goods,"Catalog, Search",4.90,1047577,"Zaštitno staklo Tempered glass za Nokia 7.1","Zaštitno,staklo,Tempered,glass,za,Nokia,7.1",7/16/2019,8/16/2019,1,49
1047578,Default,simple,"Mobileland/Mobilni tel. i oprema,Mobileland/Mobilni tel. i oprema/Zaštite za ekran",base,"Zaštitno staklo Tempered glass za Nokia 5.1 Plus (Nokia X5)","Moguce je da slika ne odgovara opisanom proizvodu",1,Taxable Goods,"Catalog, Search",4.90,1047578,"Zaštitno staklo Tempered glass za Nokia 5.1 Plus (Nokia X5)","Zaštitno,staklo,Tempered,glass,za,Nokia,5.1,Plus,(Nokia,X5)",7/16/2019,8/16/2019,1,40
1047579,Default,simple,"Mobileland/Mobilni tel. i oprema,Mobileland/Mobilni tel. i oprema/Zaštite za ekran",base,"Zaštitno staklo Tempered glass za Nokia 5.1 (Nokia X5)","Moguce je da slika ne odgovara opisanom proizvodu",1,Taxable Goods,"Catalog, Search",4.90,1047579,"Zaštitno staklo Tempered glass za Nokia 5.1 (Nokia X5)","Zaštitno,staklo,Tempered,glass,za,Nokia,5.1,(Nokia,X5)",7/16/2019,8/16/2019,1,51
1047580,Default,simple,"Mobileland/Mobilni tel. i oprema,Mobileland/Mobilni tel. i oprema/Zaštite za ekran",base,"Zaštitno staklo Tempered glass za Nokia 3.1","Moguce je da slika ne odgovara opisanom proizvodu",1,Taxable Goods,"Catalog, Search",4.90,1047580,"Zaštitno staklo Tempered glass za Nokia 3.1","Zaštitno,staklo,Tempered,glass,za,Nokia,3.1",7/16/2019,8/16/2019,1,45
1047581,Default,simple,"Mobileland/Mobilni tel. i oprema,Mobileland/Mobilni tel. i oprema/Zaštite za ekran",base,"Zaštitno staklo Tempered glass za Nokia 7 plus","Moguce je da slika ne odgovara opisanom proizvodu",1,Taxable Goods,"Catalog, Search",4.90,1047581,"Zaštitno staklo Tempered glass za Nokia 7 plus","Zaštitno,staklo,Tempered,glass,za,Nokia,7,plus",7/16/2019,8/16/2019,1,50
1047582,Default,simple,"Mobileland/Mobilni tel. i oprema,Mobileland/Mobilni tel. i oprema/Zaštite za ekran",base,"Zaštitno staklo Tempered glass za Nokia 6.1","Moguce je da slika ne odgovara opisanom proizvodu",1,Taxable Goods,"Catalog, Search",4.90,1047582,"Zaštitno staklo Tempered glass za Nokia 6.1","Zaštitno,staklo,Tempered,glass,za,Nokia,6.1",7/16/2019,8/16/2019,1,44
1047583,Default,simple,"Mobileland/Mobilni tel. i oprema,Mobileland/Mobilni tel. i oprema/Zaštite za ekran",base,"Zaštitno staklo Tempered glass za Motorola One (P30 Play)","Moguce je da slika ne odgovara opisanom proizvodu",1,Taxable Goods,"Catalog, Search",4.90,1047583,"Zaštitno staklo Tempered glass za Motorola One (P30 Play)","Zaštitno,staklo,Tempered,glass,za,Motorola,One,(P30,Play)",7/16/2019,8/16/2019,1,50
1047584,Default,simple,"Mobileland/Mobilni tel. i oprema,Mobileland/Mobilni tel. i oprema/Zaštite za ekran",base,"Zaštitno staklo Tempered glass za HTC U12 life","Moguce je da slika ne odgovara opisanom proizvodu",1,Taxable Goods,"Catalog, Search",4.90,1047584,"Zaštitno staklo Tempered glass za HTC U12 life","Zaštitno,staklo,Tempered,glass,za,HTC,U12,life",7/16/2019,8/16/2019,1,50
1047585,Default,simple,"Mobileland/Mobilni tel. i oprema,Mobileland/Mobilni tel. i oprema/Zaštite za ekran",base,"Zaštitno staklo Tempered glass za Alcatel 1X (2019)","Moguce je da slika ne odgovara opisanom proizvodu",1,Taxable Goods,"Catalog, Search",4.90,1047585,"Zaštitno staklo Tempered glass za Alcatel 1X (2019)","Zaštitno,staklo,Tempered,glass,za,Alcatel,1X,(2019)",7/16/2019,8/16/2019,1,45
1047586,Default,simple,"Mobileland/Mobilni tel. i oprema,Mobileland/Mobilni tel. i oprema/Zaštite za ekran",base,"Zaštitno staklo Tempered glass za Alcatel 3V","Moguce je da slika ne odgovara opisanom proizvodu",1,Taxable Goods,"Catalog, Search",4.90,1047586,"Zaštitno staklo Tempered glass za Alcatel 3V","Zaštitno,staklo,Tempered,glass,za,Alcatel,3V",7/16/2019,8/16/2019,1,30
1047587,Default,simple,"Mobileland/Mobilni tel. i oprema,Mobileland/Mobilni tel. i oprema/Zaštite za ekran",base,"Zaštitno staklo Tempered glass za Alcatel A5 LED","Moguce je da slika ne odgovara opisanom proizvodu",1,Taxable Goods,"Catalog, Search",4.90,1047587,"Zaštitno staklo Tempered glass za Alcatel A5 LED","Zaštitno,staklo,Tempered,glass,za,Alcatel,A5,LED",7/16/2019,8/16/2019,1,34
1047588,Default,simple,"Mobileland/Mobilni tel. i oprema,Mobileland/Mobilni tel. i oprema/Baterija za mob. tel.,Mobileland/Mobilni tel. i oprema/Baterija za mob. tel./Teracell Plus",base,"Baterija Teracell Plus za J610FN Galaxy J6 Plus","Moguce je da slika ne odgovara opisanom proizvodu",1,Taxable Goods,"Catalog, Search",19.90,1047588,"Baterija Teracell Plus za J610FN Galaxy J6 Plus","Baterija,Teracell,Plus,za,J610FN,Galaxy,J6,Plus",7/11/2019,8/11/2019,1,5
1047589,Default,simple,"Mobileland/Mobilni tel. i oprema,Mobileland/Mobilni tel. i oprema/Baterija za mob. tel.,Mobileland/Mobilni tel. i oprema/Baterija za mob. tel./Teracell Plus",base,"Baterija Teracell Plus za Samsung J415FN Galaxy J4 Plus","Moguce je da slika ne odgovara opisanom proizvodu",1,Taxable Goods,"Catalog, Search",17.90,1047589,"Baterija Teracell Plus za Samsung J415FN Galaxy J4 Plus","Baterija,Teracell,Plus,za,Samsung,J415FN,Galaxy,J4,Plus",7/11/2019,8/11/2019,1,10
1047590,Default,simple,"Mobileland/Mobilni tel. i oprema,Mobileland/Mobilni tel. i oprema/Baterija za mob. tel.,Mobileland/Mobilni tel. i oprema/Baterija za mob. tel./Teracell Plus",base,"Baterija Teracell Plus za Samsung T320/Galaxy Tab Pro 8.4","Moguce je da slika ne odgovara opisanom proizvodu",1,Taxable Goods,"Catalog, Search",29.90,1047590,"Baterija Teracell Plus za Samsung T320/Galaxy Tab Pro 8.4","Baterija,Teracell,Plus,za,Samsung,T320/Galaxy,Tab,Pro,8.4",7/11/2019,8/11/2019,1,2
1047591,Default,simple,"Mobileland/Mobilni tel. i oprema,Mobileland/Mobilni tel. i oprema/Baterija za mob. tel.,Mobileland/Mobilni tel. i oprema/Baterija za mob. tel./Teracell Plus",base,"Baterija Teracell Plus za Samsung A600F/J600F Galaxy A6/J6 2018 ","Moguce je da slika ne odgovara opisanom proizvodu",1,Taxable Goods,"Catalog, Search",19.90,1047591,"Baterija Teracell Plus za Samsung A600F/J600F Galaxy A6/J6 2018 ","Baterija,Teracell,Plus,za,Samsung,A600F/J600F,Galaxy,A6/J6,2018,",7/11/2019,8/11/2019,1,9
1047592,Default,simple,"Mobileland/Mobilni tel. i oprema,Mobileland/Mobilni tel. i oprema/Baterija za mob. tel.,Mobileland/Mobilni tel. i oprema/Baterija za mob. tel./Teracell Plus",base,"Baterija Teracell Plus za Samsung T210/Galaxy Tab 3 7.0","Moguce je da slika ne odgovara opisanom proizvodu",1,Taxable Goods,"Catalog, Search",29.90,1047592,"Baterija Teracell Plus za Samsung T210/Galaxy Tab 3 7.0","Baterija,Teracell,Plus,za,Samsung,T210/Galaxy,Tab,3,7.0",7/11/2019,8/11/2019,1,2
1047593,Default,simple,"Mobileland/Mobilni tel. i oprema,Mobileland/Mobilni tel. i oprema/Baterija za mob. tel.,Mobileland/Mobilni tel. i oprema/Baterija za mob. tel./Standard",base,"Baterija standard za Nokia 2.1 2018","Moguce je da slika ne odgovara opisanom proizvodu",1,Taxable Goods,"Catalog, Search",15.90,1047593,"Baterija standard za Nokia 2.1 2018","Baterija,standard,za,Nokia,2.1,2018",7/11/2019,8/11/2019,1,5
1047594,Default,simple,"Mobileland/Mobilni tel. i oprema,Mobileland/Mobilni tel. i oprema/Baterija za mob. tel.,Mobileland/Mobilni tel. i oprema/Baterija za mob. tel./Standard",base,"Baterija standard za Nokia 3.1 2018","Moguce je da slika ne odgovara opisanom proizvodu",1,Taxable Goods,"Catalog, Search",15.90,1047594,"Baterija standard za Nokia 3.1 2018","Baterija,standard,za,Nokia,3.1,2018",7/11/2019,8/11/2019,1,5
1047595,Default,simple,"Mobileland/Mobilni tel. i oprema,Mobileland/Mobilni tel. i oprema/Baterija za mob. tel.,Mobileland/Mobilni tel. i oprema/Baterija za mob. tel./Standard",base,"Baterija standard za Nokia 5.1 2018","Moguce je da slika ne odgovara opisanom proizvodu",1,Taxable Goods,"Catalog, Search",15.90,1047595,"Baterija standard za Nokia 5.1 2018","Baterija,standard,za,Nokia,5.1,2018",7/11/2019,8/11/2019,1,5
1047596,Default,simple,"Mobileland/Mobilni tel. i oprema,Mobileland/Mobilni tel. i oprema/Baterija za mob. tel.,Mobileland/Mobilni tel. i oprema/Baterija za mob. tel./Standard",base,"Baterija standard za Nokia 7.1","Moguce je da slika ne odgovara opisanom proizvodu",1,Taxable Goods,"Catalog, Search",15.90,1047596,"Baterija standard za Nokia 7.1","Baterija,standard,za,Nokia,7.1",7/11/2019,8/11/2019,1,5
1047597,Default,simple,"Mobileland/Mobilni tel. i oprema,Mobileland/Mobilni tel. i oprema/Baterija za mob. tel.,Mobileland/Mobilni tel. i oprema/Baterija za mob. tel./Standard",base,"Baterija standard za Samsung N9000 Note3","Moguce je da slika ne odgovara opisanom proizvodu",1,Taxable Goods,"Catalog, Search",10.90,1047597,"Baterija standard za Samsung N9000 Note3","Baterija,standard,za,Samsung,N9000,Note3",7/11/2019,8/11/2019,1,13
1047598,Default,simple,"Mobileland/Mobilni tel. i oprema,Mobileland/Mobilni tel. i oprema/Baterija za mob. tel.,Mobileland/Mobilni tel. i oprema/Baterija za mob. tel./Standard",base,"Baterija standard za Samsung N910 Note4","Moguce je da slika ne odgovara opisanom proizvodu",1,Taxable Goods,"Catalog, Search",12.90,1047598,"Baterija standard za Samsung N910 Note4","Baterija,standard,za,Samsung,N910,Note4",7/11/2019,8/11/2019,1,2
1047599,Default,simple,"Mobileland/Mobilni tel. i oprema,Mobileland/Mobilni tel. i oprema/Baterija za mob. tel.,Mobileland/Mobilni tel. i oprema/Baterija za mob. tel./Company 3G Blue",base,"Baterija Company 3G Blue za HTC One/M9","Moguce je da slika ne odgovara opisanom proizvodu",1,Taxable Goods,"Catalog, Search",13.90,1047599,"Baterija Company 3G Blue za HTC One/M9","Baterija,Company,3G,Blue,za,HTC,One/M9",7/16/2019,8/16/2019,1,2
1047790,Default,simple,"Mobileland/Mobilni tel. i oprema,Mobileland/Mobilni tel. i oprema/Mobilni telefon,Mobileland/Mobilni tel. i oprema/Mobilni telefon/Ulefone",base,"Mobilni telefon Ulefone Armor Flip crna","Moguce je da slika ne odgovara opisanom proizvodu",1,Taxable Goods,"Catalog, Search",76.35,1047790,"Mobilni telefon Ulefone Armor Flip crna","Mobilni,telefon,Ulefone,Armor,Flip,crna",9/17/2019,10/17/2019,1,11
1047791,Default,simple,"Mobileland/Mobilni tel. i oprema,Mobileland/Mobilni tel. i oprema/Mobilni telefon,Mobileland/Mobilni tel. i oprema/Mobilni telefon/Ulefone",base,"Mobilni telefon Ulefone Note 7P 32GB (3GB RAM) crna","Moguce je da slika ne odgovara opisanom proizvodu",1,Taxable Goods,"Catalog, Search",135.18,1047791,"Mobilni telefon Ulefone Note 7P 32GB (3GB RAM) crna","Mobilni,telefon,Ulefone,Note,7P,32GB,(3GB,RAM),crna",9/17/2019,10/17/2019,1,7
1047792,Default,simple,"Mobileland/Mobilni tel. i oprema,Mobileland/Mobilni tel. i oprema/Mobilni telefon,Mobileland/Mobilni tel. i oprema/Mobilni telefon/Ulefone",base,"Mobilni telefon Ulefone Note 7P 32GB (3GB RAM) zlatna","Moguce je da slika ne odgovara opisanom proizvodu",1,Taxable Goods,"Catalog, Search",135.18,1047792,"Mobilni telefon Ulefone Note 7P 32GB (3GB RAM) zlatna","Mobilni,telefon,Ulefone,Note,7P,32GB,(3GB,RAM),zlatna",9/17/2019,10/17/2019,1,5
1047793,Default,simple,"Mobileland/Mobilni tel. i oprema,Mobileland/Mobilni tel. i oprema/Mobilni telefon,Mobileland/Mobilni tel. i oprema/Mobilni telefon/Ulefone",base,"Mobilni telefon Ulefone Note 7P 32GB (3GB RAM) twilight","Moguce je da slika ne odgovara opisanom proizvodu",1,Taxable Goods,"Catalog, Search",135.18,1047793,"Mobilni telefon Ulefone Note 7P 32GB (3GB RAM) twilight","Mobilni,telefon,Ulefone,Note,7P,32GB,(3GB,RAM),twilight",9/17/2019,10/17/2019,1,10
1047794,Default,simple,"Mobileland/Mobilni tel. i oprema,Mobileland/Mobilni tel. i oprema/Mobilni telefon,Mobileland/Mobilni tel. i oprema/Mobilni telefon/Ulefone",base,"Mobilni telefon Ulefone Armor X3 32GB (2GB RAM) siva","Moguce je da slika ne odgovara opisanom proizvodu",1,Taxable Goods,"Catalog, Search",140.00,1047794,"Mobilni telefon Ulefone Armor X3 32GB (2GB RAM) siva","Mobilni,telefon,Ulefone,Armor,X3,32GB,(2GB,RAM),siva",9/17/2019,10/17/2019,1,7
1047795,Default,simple,"Mobileland/Mobilni tel. i oprema,Mobileland/Mobilni tel. i oprema/Mobilni telefon,Mobileland/Mobilni tel. i oprema/Mobilni telefon/Ulefone",base,"Mobilni telefon Ulefone Armor X3 32GB (2GB RAM) crvena","Moguce je da slika ne odgovara opisanom proizvodu",1,Taxable Goods,"Catalog, Search",140.00,1047795,"Mobilni telefon Ulefone Armor X3 32GB (2GB RAM) crvena","Mobilni,telefon,Ulefone,Armor,X3,32GB,(2GB,RAM),crvena",9/17/2019,10/17/2019,1,11
1047796,Default,simple,"Mobileland/Mobilni tel. i oprema,Mobileland/Mobilni tel. i oprema/Tablet,Mobileland/Mobilni tel. i oprema/Tablet/Apple",base,"Apple iPad (2018) WiFi 32GB Silver USA Spec","Moguce je da slika ne odgovara opisanom proizvodu",1,Taxable Goods,"Catalog, Search",429.30,1047796,"Apple iPad (2018) WiFi 32GB Silver USA Spec","Apple,iPad,(2018),WiFi,32GB,Silver,USA,Spec",9/21/2019,10/21/2019,1,2
1047797,Default,simple,"Mobileland/Mobilni tel. i oprema,Mobileland/Mobilni tel. i oprema/Bluetooth slušalice",base,"Slušalice Beats by Dre - Beats EP crna","Moguce je da slika ne odgovara opisanom proizvodu",1,Taxable Goods,"Catalog, Search",99.00,1047797,"Slušalice Beats by Dre - Beats EP crna","Slušalice,Beats,by,Dre,-,Beats,EP,crna",8/1/2019,9/1/2019,1,1
1047798,Default,simple,"Mobileland/Mobilni tel. i oprema,Mobileland/Mobilni tel. i oprema/Bluetooth slušalice",base,"Slušalice Beats by Dre - Beats EP bijela","Moguce je da slika ne odgovara opisanom proizvodu",1,Taxable Goods,"Catalog, Search",99.00,1047798,"Slušalice Beats by Dre - Beats EP bijela","Slušalice,Beats,by,Dre,-,Beats,EP,bijela",8/1/2019,9/1/2019,1,2
1047799,Default,simple,"Mobileland/Mobilni tel. i oprema,Mobileland/Mobilni tel. i oprema/Bluetooth slušalice",base,"Slušalice Beats by Dre - Solo3 Wireless Club Navy","Moguce je da slika ne odgovara opisanom proizvodu",1,Taxable Goods,"Catalog, Search",249.00,1047799,"Slušalice Beats by Dre - Solo3 Wireless Club Navy","Slušalice,Beats,by,Dre,-,Solo3,Wireless,Club,Navy",8/1/2019,9/1/2019,1,1
1047800,Default,simple,"Mobileland/Mobilni tel. i oprema,Mobileland/Mobilni tel. i oprema/Bluetooth slušalice",base,"Slušalice Beats by Dre - Solo3 Wireless Club bijela","Moguce je da slika ne odgovara opisanom proizvodu",1,Taxable Goods,"Catalog, Search",249.00,1047800,"Slušalice Beats by Dre - Solo3 Wireless Club bijela","Slušalice,Beats,by,Dre,-,Solo3,Wireless,Club,bijela",8/1/2019,9/1/2019,1,1
1047801,Default,simple,"Mobileland/Mobilni tel. i oprema,Mobileland/Mobilni tel. i oprema/Bluetooth slušalice",base,"Slušalice Beats by Dre - Solo3 Wireless Satin zlatna","Moguce je da slika ne odgovara opisanom proizvodu",1,Taxable Goods,"Catalog, Search",249.00,1047801,"Slušalice Beats by Dre - Solo3 Wireless Satin zlatna","Slušalice,Beats,by,Dre,-,Solo3,Wireless,Satin,zlatna",8/1/2019,9/1/2019,1,1
1047802,Default,simple,"Mobileland/Mobilni tel. i oprema,Mobileland/Mobilni tel. i oprema/Smart watch",base,"Huawei Honor Band 3 Standard Edition NYX-B10, crna ","Moguce je da slika ne odgovara opisanom proizvodu",1,Taxable Goods,"Catalog, Search",44.90,1047802,"Huawei Honor Band 3 Standard Edition NYX-B10, crna ","Huawei,Honor,Band,3,Standard,Edition,NYX-B10,,crna,",8/1/2019,9/1/2019,0,0
1047803,Default,simple,"Mobileland/Mobilni tel. i oprema,Mobileland/Mobilni tel. i oprema/Smart watch",base,"Huawei Honor Band 4 Standard Edition CRS-B19, crna","Moguce je da slika ne odgovara opisanom proizvodu",1,Taxable Goods,"Catalog, Search",54.90,1047803,"Huawei Honor Band 4 Standard Edition CRS-B19, crna","Huawei,Honor,Band,4,Standard,Edition,CRS-B19,,crna",8/1/2019,9/1/2019,1,2
1047804,Default,simple,"Mobileland/Mobilni tel. i oprema,Mobileland/Mobilni tel. i oprema/Smart watch",base,"Huawei Honor Watch Magic TLS-B19, (gumeni kaiš) crna","Moguce je da slika ne odgovara opisanom proizvodu",1,Taxable Goods,"Catalog, Search",179.90,1047804,"Huawei Honor Watch Magic TLS-B19, (gumeni kaiš) crna","Huawei,Honor,Watch,Magic,TLS-B19,,(gumeni,kaiš),crna",8/1/2019,9/1/2019,1,2
1047806,Default,simple,"Mobileland/Mobilni tel. i oprema,Mobileland/Mobilni tel. i oprema/Bluetooth slušalice",base,"Bluetooth slušalice Jabra Halo Fusion, crna","Moguce je da slika ne odgovara opisanom proizvodu",1,Taxable Goods,"Catalog, Search",49.90,1047806,"Bluetooth slušalice Jabra Halo Fusion, crna","Bluetooth,slušalice,Jabra,Halo,Fusion,,crna",8/1/2019,9/1/2019,1,1
1047807,Default,simple,"Mobileland/Mobilni tel. i oprema,Mobileland/Mobilni tel. i oprema/Žične slušalice",base,"Slušalice ""Headphones"" JBL T210 In-Ear, zlatno roza","Moguce je da slika ne odgovara opisanom proizvodu",1,Taxable Goods,"Catalog, Search",29.90,1047807,"Slušalice ""Headphones"" JBL T210 In-Ear, zlatno roza","Slušalice,""Headphones"",JBL,T210,In-Ear,,zlatno,roza",8/1/2019,9/1/2019,1,1
1047808,Default,simple,"Mobileland/Računari i oprema,Mobileland/Računari i oprema/Miš za PC",base,"Gejmerski miš Logitech G300S, crna","Moguce je da slika ne odgovara opisanom proizvodu",1,Taxable Goods,"Catalog, Search",39.90,1047808,"Gejmerski miš Logitech G300S, crna","Gejmerski,miš,Logitech,G300S,,crna",8/1/2019,9/1/2019,1,1
1047809,Default,simple,"Mobileland/Računari i oprema,Mobileland/Računari i oprema/Miš za PC",base,"Gejmerski miš Logitech G302, crna","Moguce je da slika ne odgovara opisanom proizvodu",1,Taxable Goods,"Catalog, Search",54.90,1047809,"Gejmerski miš Logitech G302, crna","Gejmerski,miš,Logitech,G302,,crna",8/1/2019,9/1/2019,1,1
